index,Date,Open_btc,High_btc,Low_btc,Close_btc,Adj Close_btc,Volume_btc,Open_gold,High_gold,Low_gold,Close_gold,Adj Close_gold,Volume_gold,Open_oil,High_oil,Low_oil,Close_oil,Adj Close_oil,Volume_oil,Open_sp500,High_sp500,Low_sp500,Close_sp500,Adj Close_sp500,Volume_sp500,sentiment_score,Weekday
10,2017-03-12,1176.6199951171875,1226.97998046875,1175.3599853515625,1221.3800048828125,1221.3800048828125,227176000,1196.199951171875,1203.300048828125,1196.199951171875,1200.699951171875,1200.699951171875,3.0,49.61000061035156,50.11000061035156,48.310001373291016,48.4900016784668,48.4900016784668,796960.0,2372.52001953125,2376.860107421875,2363.0400390625,2372.60009765625,2372.60009765625,3434400000.0,-0.5335,Sunday
11,2017-03-13,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,1231.9200439453125,380276992,1206.199951171875,1210.0,1202.300048828125,1202.4000244140625,1202.4000244140625,35.0,48.45000076293945,48.68000030517578,47.900001525878906,48.400001525878906,48.400001525878906,601362.0,2371.56005859375,2374.419921875,2368.52001953125,2373.469970703125,2373.469970703125,3166650000.0,-0.4738,Monday
12,2017-03-14,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,1240.0,245306000,1203.0999755859375,1205.9000244140625,1196.800048828125,1201.9000244140625,1201.9000244140625,22.0,48.45000076293945,48.790000915527344,47.09000015258789,47.720001220703125,47.720001220703125,857711.0,2368.550048828125,2368.550048828125,2358.179931640625,2365.449951171875,2365.449951171875,3173760000.0,-0.0897,Tuesday
13,2017-03-15,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,1249.6099853515625,297804992,1198.199951171875,1221.199951171875,1197.699951171875,1200.0999755859375,1200.0999755859375,36.0,48.7599983215332,49.040000915527344,48.15999984741211,48.86000061035156,48.86000061035156,655788.0,2370.340087890625,2390.010009765625,2368.93994140625,2385.260009765625,2385.260009765625,3909490000.0,-1.6232,Wednesday
14,2017-03-16,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,1187.81005859375,638568000,1222.199951171875,1231.4000244140625,1222.199951171875,1226.5,1226.5,47.0,49.0099983215332,49.619998931884766,48.45000076293945,48.75,48.75,516853.0,2387.7099609375,2388.10009765625,2377.179931640625,2381.3798828125,2381.3798828125,3368880000.0,-1.1977,Thursday
15,2017-03-17,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,1100.22998046875,706598976,1227.0999755859375,1230.9000244140625,1227.0999755859375,1229.800048828125,1229.800048828125,26.0,48.790000915527344,49.20000076293945,48.599998474121094,48.779998779296875,48.779998779296875,172340.0,2383.7099609375,2385.7099609375,2377.639892578125,2378.25,2378.25,5179820000.0,-1.0435,Friday
16,2017-03-18,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640625,973.8179931640625,621302016,1227.0999755859375,1230.9000244140625,1227.0999755859375,1229.800048828125,1229.800048828125,26.0,48.790000915527344,49.20000076293945,48.599998474121094,48.779998779296875,48.779998779296875,172340.0,2383.7099609375,2385.7099609375,2377.639892578125,2378.25,2378.25,5179820000.0,-0.3182,Saturday
17,2017-03-19,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,1036.739990234375,406648000,1227.0999755859375,1230.9000244140625,1227.0999755859375,1229.800048828125,1229.800048828125,26.0,48.790000915527344,49.20000076293945,48.599998474121094,48.779998779296875,48.779998779296875,172340.0,2383.7099609375,2385.7099609375,2377.639892578125,2378.25,2378.25,5179820000.0,-0.749,Sunday
18,2017-03-20,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,1054.22998046875,286529984,1229.300048828125,1234.4000244140625,1229.300048828125,1233.5999755859375,1233.5999755859375,23.0,48.70000076293945,48.7400016784668,47.84000015258789,48.220001220703125,48.220001220703125,142258.0,2378.239990234375,2379.550048828125,2369.659912109375,2373.469970703125,2373.469970703125,3061560000.0,-0.5583,Monday
19,2017-03-21,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,1120.5400390625,337391008,1226.4000244140625,1246.0999755859375,1226.4000244140625,1246.0999755859375,1246.0999755859375,11.0,47.93000030517578,48.72999954223633,47.22999954223633,47.34000015258789,47.34000015258789,628119.0,2379.320068359375,2381.929931640625,2341.89990234375,2344.02001953125,2344.02001953125,4278890000.0,-0.5365,Tuesday
20,2017-03-22,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,1049.1400146484375,380840992,1247.9000244140625,1249.5,1247.699951171875,1249.300048828125,1249.300048828125,3.0,48.15999984741211,48.31999969482422,47.0099983215332,48.040000915527344,48.040000915527344,680849.0,2343.0,2351.81005859375,2336.449951171875,2348.449951171875,2348.449951171875,3575160000.0,-2.6667,Wednesday
21,2017-03-23,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,1038.5899658203125,248540000,1246.4000244140625,1247.5,1244.800048828125,1246.9000244140625,1246.9000244140625,16.0,48.150001525878906,48.47999954223633,47.58000183105469,47.70000076293945,47.70000076293945,499878.0,2345.969970703125,2358.919921875,2342.1298828125,2345.9599609375,2345.9599609375,3262400000.0,-2.1347,Thursday
22,2017-03-24,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,937.52001953125,491038016,1248.0,1248.300048828125,1247.5999755859375,1248.199951171875,1248.199951171875,3.0,47.66999816894531,48.20000076293945,47.540000915527344,47.970001220703125,47.970001220703125,421027.0,2350.419921875,2356.219970703125,2335.739990234375,2343.97998046875,2343.97998046875,2978530000.0,-1.5619,Friday
23,2017-03-25,936.5399780273438,975.760986328125,903.7130126953125,972.7789916992188,972.7789916992188,435803008,1248.0,1248.300048828125,1247.5999755859375,1248.199951171875,1248.199951171875,3.0,47.66999816894531,48.20000076293945,47.540000915527344,47.970001220703125,47.970001220703125,421027.0,2350.419921875,2356.219970703125,2335.739990234375,2343.97998046875,2343.97998046875,2978530000.0,-1.6117,Saturday
24,2017-03-26,974.0150146484375,1007.9600219726562,954.1859741210938,966.7249755859375,966.7249755859375,303668000,1248.0,1248.300048828125,1247.5999755859375,1248.199951171875,1248.199951171875,3.0,47.66999816894531,48.20000076293945,47.540000915527344,47.970001220703125,47.970001220703125,421027.0,2350.419921875,2356.219970703125,2335.739990234375,2343.97998046875,2343.97998046875,2978530000.0,-0.2767,Sunday
25,2017-03-27,972.0549926757812,1046.4000244140625,971.9840087890625,1045.77001953125,1045.77001953125,372535008,1255.800048828125,1257.699951171875,1253.800048828125,1255.4000244140625,1255.4000244140625,72.0,48.119998931884766,48.279998779296875,47.08000183105469,47.72999954223633,47.72999954223633,466176.0,2329.110107421875,2344.89990234375,2322.25,2341.590087890625,2341.590087890625,3242300000.0,-0.561,Monday
26,2017-03-28,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,1047.1500244140625,326332000,1255.9000244140625,1255.9000244140625,1255.300048828125,1255.300048828125,1255.300048828125,19.0,47.88999938964844,48.7400016784668,47.79999923706055,48.369998931884766,48.369998931884766,502377.0,2339.7900390625,2363.780029296875,2337.6298828125,2358.570068359375,2358.570068359375,3369120000.0,-0.306,Tuesday
27,2017-03-29,1046.0799560546875,1055.1300048828125,1015.8800048828125,1039.969970703125,1039.969970703125,298457984,1252.199951171875,1253.4000244140625,1252.0999755859375,1253.4000244140625,1253.4000244140625,190678.0,48.470001220703125,49.630001068115234,48.380001068115234,49.5099983215332,49.5099983215332,548615.0,2356.5400390625,2363.360107421875,2352.93994140625,2361.1298828125,2361.1298828125,3107670000.0,-0.1008,Wednesday
28,2017-03-30,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,1026.4300537109375,352968992,1253.0999755859375,1253.5999755859375,1241.0999755859375,1245.0,1245.0,51328.0,49.599998474121094,50.470001220703125,49.27000045776367,50.349998474121094,50.349998474121094,580668.0,2361.31005859375,2370.419921875,2358.580078125,2368.06005859375,2368.06005859375,3159680000.0,0.4659,Thursday
29,2017-03-31,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,1071.7900390625,447287008,1242.0999755859375,1248.800048828125,1238.699951171875,1247.300048828125,1247.300048828125,8223.0,50.31999969482422,50.849998474121094,49.900001525878906,50.599998474121094,50.599998474121094,527607.0,2364.820068359375,2370.35009765625,2362.60009765625,2362.719970703125,2362.719970703125,3356740000.0,0.365,Friday
30,2017-04-01,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,1080.5,289633984,1242.0999755859375,1248.800048828125,1238.699951171875,1247.300048828125,1247.300048828125,8223.0,50.31999969482422,50.849998474121094,49.900001525878906,50.599998474121094,50.599998474121094,527607.0,2364.820068359375,2370.35009765625,2362.60009765625,2362.719970703125,2362.719970703125,3356740000.0,0.0743,Saturday
31,2017-04-02,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,1102.1700439453125,514187008,1242.0999755859375,1248.800048828125,1238.699951171875,1247.300048828125,1247.300048828125,8223.0,50.31999969482422,50.849998474121094,49.900001525878906,50.599998474121094,50.599998474121094,527607.0,2364.820068359375,2370.35009765625,2362.60009765625,2362.719970703125,2362.719970703125,3356740000.0,-0.7604,Sunday
32,2017-04-03,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,1143.81005859375,580444032,1247.5,1252.4000244140625,1243.5999755859375,1250.800048828125,1250.800048828125,1160.0,50.689998626708984,50.83000183105469,50.119998931884766,50.2400016784668,50.2400016784668,440724.0,2362.340087890625,2365.8701171875,2344.72998046875,2358.840087890625,2358.840087890625,3418730000.0,-0.6108,Monday
33,2017-04-04,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,1133.25,436310016,1253.0999755859375,1260.300048828125,1253.0,1255.0,1255.0,724.0,50.2400016784668,51.29999923706055,49.880001068115234,51.029998779296875,51.029998779296875,532054.0,2354.760009765625,2360.530029296875,2350.719970703125,2360.159912109375,2360.159912109375,3208340000.0,-0.4503,Tuesday
34,2017-04-05,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,1124.780029296875,414784000,1255.4000244140625,1255.4000244140625,1243.0,1245.4000244140625,1245.4000244140625,907.0,51.18000030517578,51.880001068115234,50.7400016784668,51.150001525878906,51.150001525878906,651398.0,2366.590087890625,2378.360107421875,2350.52001953125,2352.949951171875,2352.949951171875,3780650000.0,0.0454,Wednesday
35,2017-04-06,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,1182.6800537109375,511222016,1256.0999755859375,1257.5,1249.0,1250.300048828125,1250.300048828125,169.0,50.79999923706055,51.81999969482422,50.77000045776367,51.70000076293945,51.70000076293945,473019.0,2353.7900390625,2364.159912109375,2348.89990234375,2357.489990234375,2357.489990234375,3203250000.0,0.457,Thursday
36,2017-04-07,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,1176.9000244140625,317022016,1249.5,1269.0999755859375,1249.5,1254.300048828125,1254.300048828125,445.0,51.70000076293945,52.939998626708984,51.4900016784668,52.2400016784668,52.2400016784668,796437.0,2356.590087890625,2363.760009765625,2350.739990234375,2355.5400390625,2355.5400390625,3054700000.0,0.0889,Friday
37,2017-04-08,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,1175.949951171875,209312000,1249.5,1269.0999755859375,1249.5,1254.300048828125,1254.300048828125,445.0,51.70000076293945,52.939998626708984,51.4900016784668,52.2400016784668,52.2400016784668,796437.0,2356.590087890625,2363.760009765625,2350.739990234375,2355.5400390625,2355.5400390625,3054700000.0,-1.2303,Saturday
38,2017-04-09,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,1187.8699951171875,242343008,1249.5,1269.0999755859375,1249.5,1254.300048828125,1254.300048828125,445.0,51.70000076293945,52.939998626708984,51.4900016784668,52.2400016784668,52.2400016784668,796437.0,2356.590087890625,2363.760009765625,2350.739990234375,2355.5400390625,2355.5400390625,3054700000.0,-0.1553,Sunday
39,2017-04-10,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,1187.1300048828125,215883008,1252.699951171875,1255.199951171875,1246.800048828125,1251.0999755859375,1251.0999755859375,182.0,52.310001373291016,53.18000030517578,52.290000915527344,53.08000183105469,53.08000183105469,565439.0,2357.159912109375,2366.3701171875,2351.5,2357.159912109375,2357.159912109375,2792570000.0,-0.1874,Monday
40,2017-04-11,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,1205.010009765625,216182000,1254.5,1273.5,1254.5,1271.199951171875,1271.199951171875,401.0,53.130001068115234,53.45000076293945,52.70000076293945,53.400001525878906,53.400001525878906,598003.0,2353.919921875,2355.219970703125,2337.25,2353.780029296875,2353.780029296875,3120900000.0,-0.5865,Tuesday
41,2017-04-12,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,1200.3699951171875,288702016,1275.0,1285.0999755859375,1272.0,1275.300048828125,1275.300048828125,492.0,53.400001525878906,53.7599983215332,52.709999084472656,53.11000061035156,53.11000061035156,629805.0,2352.14990234375,2352.719970703125,2341.179931640625,2344.929931640625,2344.929931640625,3201300000.0,-0.276,Wednesday
42,2017-04-13,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,1169.280029296875,351968992,1285.300048828125,1287.5999755859375,1282.0,1285.9000244140625,1285.9000244140625,915.0,52.849998474121094,53.38999938964844,52.81999969482422,53.18000030517578,53.18000030517578,480835.0,2341.97998046875,2348.260009765625,2328.949951171875,2328.949951171875,2328.949951171875,3146380000.0,0.2069,Thursday
43,2017-04-14,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,1167.5400390625,254827008,1285.300048828125,1287.5999755859375,1282.0,1285.9000244140625,1285.9000244140625,915.0,52.849998474121094,53.38999938964844,52.81999969482422,53.18000030517578,53.18000030517578,480835.0,2341.97998046875,2348.260009765625,2328.949951171875,2328.949951171875,2328.949951171875,3146380000.0,-0.6859,Friday
44,2017-04-15,1167.300048828125,1188.0,1164.9599609375,1172.52001953125,1172.52001953125,203559008,1285.300048828125,1287.5999755859375,1282.0,1285.9000244140625,1285.9000244140625,915.0,52.849998474121094,53.38999938964844,52.81999969482422,53.18000030517578,53.18000030517578,480835.0,2341.97998046875,2348.260009765625,2328.949951171875,2328.949951171875,2328.949951171875,3146380000.0,-0.2654,Saturday
45,2017-04-16,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,1182.93994140625,183231008,1285.300048828125,1287.5999755859375,1282.0,1285.9000244140625,1285.9000244140625,915.0,52.849998474121094,53.38999938964844,52.81999969482422,53.18000030517578,53.18000030517578,480835.0,2341.97998046875,2348.260009765625,2328.949951171875,2328.949951171875,2328.949951171875,3146380000.0,0.3797,Sunday
46,2017-04-17,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,1193.9100341796875,253206000,1291.800048828125,1294.800048828125,1284.300048828125,1289.4000244140625,1289.4000244140625,73.0,52.970001220703125,53.209999084472656,52.54999923706055,52.650001525878906,52.650001525878906,326340.0,2332.6201171875,2349.139892578125,2332.510009765625,2349.010009765625,2349.010009765625,2826890000.0,-1.7804,Monday
47,2017-04-18,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,1211.6700439453125,270524000,1283.9000244140625,1291.699951171875,1278.5999755859375,1291.699951171875,1291.699951171875,394.0,52.75,52.849998474121094,52.099998474121094,52.40999984741211,52.40999984741211,202043.0,2342.530029296875,2348.35009765625,2334.5400390625,2342.18994140625,2342.18994140625,3272210000.0,-0.9849,Tuesday
48,2017-04-19,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,1210.2900390625,288060992,1288.0,1288.0,1274.0,1281.4000244140625,1281.4000244140625,194.0,52.36000061035156,52.650001525878906,50.09000015258789,50.439998626708984,50.439998626708984,133173.0,2346.7900390625,2352.6298828125,2335.050048828125,2338.169921875,2338.169921875,3521160000.0,-1.5748,Wednesday
49,2017-04-20,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,1229.0799560546875,315108000,1279.699951171875,1281.9000244140625,1276.199951171875,1281.9000244140625,1281.9000244140625,127.0,50.630001068115234,50.970001220703125,50.18000030517578,50.27000045776367,50.27000045776367,606263.0,2342.68994140625,2361.3701171875,2340.909912109375,2355.840087890625,2355.840087890625,3648990000.0,0.2959,Thursday
50,2017-04-21,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,1222.050048828125,272167008,1279.800048828125,1287.4000244140625,1279.199951171875,1287.4000244140625,1287.4000244140625,474.0,50.709999084472656,50.93000030517578,49.20000076293945,49.619998931884766,49.619998931884766,687474.0,2354.739990234375,2356.179931640625,2344.510009765625,2348.68994140625,2348.68994140625,3524160000.0,-1.1659,Friday
51,2017-04-22,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,1231.7099609375,249320000,1279.800048828125,1287.4000244140625,1279.199951171875,1287.4000244140625,1287.4000244140625,474.0,50.709999084472656,50.93000030517578,49.20000076293945,49.619998931884766,49.619998931884766,687474.0,2354.739990234375,2356.179931640625,2344.510009765625,2348.68994140625,2348.68994140625,3524160000.0,-1.7216,Saturday
52,2017-04-23,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,1207.2099609375,258951008,1279.800048828125,1287.4000244140625,1279.199951171875,1287.4000244140625,1287.4000244140625,474.0,50.709999084472656,50.93000030517578,49.20000076293945,49.619998931884766,49.619998931884766,687474.0,2354.739990234375,2356.179931640625,2344.510009765625,2348.68994140625,2348.68994140625,3524160000.0,-1.3955,Sunday
53,2017-04-24,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,1250.1500244140625,235806000,1275.0,1276.4000244140625,1265.0,1275.800048828125,1275.800048828125,605.0,49.68000030517578,50.220001220703125,49.029998779296875,49.22999954223633,49.22999954223633,517897.0,2370.330078125,2376.97998046875,2369.18994140625,2374.14990234375,2374.14990234375,3711170000.0,-3.8169,Monday
54,2017-04-25,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,1265.489990234375,242556000,1275.5999755859375,1276.9000244140625,1262.0999755859375,1265.5999755859375,1265.5999755859375,356.0,49.220001220703125,49.83000183105469,48.869998931884766,49.560001373291016,49.560001373291016,587240.0,2381.510009765625,2392.47998046875,2381.14990234375,2388.610107421875,2388.610107421875,4005820000.0,-1.0397,Tuesday
55,2017-04-26,1265.989990234375,1294.8299560546875,1265.9300537109375,1281.0799560546875,1281.0799560546875,329631008,1266.0,1266.0,1262.0999755859375,1262.0999755859375,1262.0999755859375,1156.0,49.36000061035156,50.20000076293945,48.939998626708984,49.619998931884766,49.619998931884766,655717.0,2388.97998046875,2398.159912109375,2386.780029296875,2387.449951171875,2387.449951171875,4111350000.0,-0.4887,Wednesday
56,2017-04-27,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,1317.72998046875,449196992,1266.699951171875,1267.199951171875,1262.199951171875,1263.699951171875,1263.699951171875,206.0,49.220001220703125,49.43000030517578,48.20000076293945,48.970001220703125,48.970001220703125,771189.0,2389.699951171875,2392.10009765625,2382.679931640625,2388.77001953125,2388.77001953125,4099940000.0,-2.7152,Thursday
57,2017-04-28,1317.739990234375,1331.280029296875,1292.3699951171875,1316.47998046875,1316.47998046875,527488992,1265.9000244140625,1267.199951171875,1264.699951171875,1266.0999755859375,1266.0999755859375,85.0,49.27000045776367,49.7599983215332,48.79999923706055,49.33000183105469,49.33000183105469,633992.0,2393.679931640625,2393.679931640625,2382.360107421875,2384.199951171875,2384.199951171875,3721350000.0,-0.332,Friday
58,2017-04-29,1317.8399658203125,1327.199951171875,1315.2099609375,1321.7900390625,1321.7900390625,422705984,1265.9000244140625,1267.199951171875,1264.699951171875,1266.0999755859375,1266.0999755859375,85.0,49.27000045776367,49.7599983215332,48.79999923706055,49.33000183105469,49.33000183105469,633992.0,2393.679931640625,2393.679931640625,2382.360107421875,2384.199951171875,2384.199951171875,3721350000.0,-0.5342,Saturday
59,2017-04-30,1321.8699951171875,1347.9100341796875,1314.9200439453125,1347.8900146484375,1347.8900146484375,413115008,1265.9000244140625,1267.199951171875,1264.699951171875,1266.0999755859375,1266.0999755859375,85.0,49.27000045776367,49.7599983215332,48.79999923706055,49.33000183105469,49.33000183105469,633992.0,2393.679931640625,2393.679931640625,2382.360107421875,2384.199951171875,2384.199951171875,3721350000.0,-0.9495,Sunday
60,2017-05-01,1348.300048828125,1434.3199462890625,1348.300048828125,1421.5999755859375,1421.5999755859375,713624000,1268.699951171875,1269.300048828125,1253.300048828125,1253.300048828125,1253.300048828125,34.0,49.16999816894531,49.31999969482422,48.59000015258789,48.84000015258789,48.84000015258789,364386.0,2388.5,2394.489990234375,2384.830078125,2388.330078125,2388.330078125,3201500000.0,-0.145,Monday
61,2017-05-02,1421.030029296875,1473.9000244140625,1415.68994140625,1452.8199462890625,1452.8199462890625,477337984,1256.199951171875,1256.199951171875,1251.199951171875,1255.0999755859375,1255.0999755859375,90.0,48.779998779296875,49.279998779296875,47.349998474121094,47.65999984741211,47.65999984741211,702375.0,2391.050048828125,2392.929931640625,2385.820068359375,2391.169921875,2391.169921875,3861360000.0,-0.1298,Tuesday
62,2017-05-03,1453.780029296875,1492.77001953125,1447.489990234375,1490.0899658203125,1490.0899658203125,583795968,1255.0999755859375,1255.800048828125,1238.699951171875,1246.4000244140625,1246.4000244140625,195.0,48.119998931884766,48.22999954223633,47.29999923706055,47.81999969482422,47.81999969482422,691319.0,2386.5,2389.820068359375,2379.75,2388.1298828125,2388.1298828125,3896760000.0,0.3669,Wednesday
63,2017-05-04,1490.719970703125,1608.9100341796875,1490.719970703125,1537.6700439453125,1537.6700439453125,933548992,1239.800048828125,1239.800048828125,1224.199951171875,1226.5,1226.5,72.0,47.599998474121094,47.75,45.290000915527344,45.52000045776367,45.52000045776367,943959.0,2389.7900390625,2391.429931640625,2380.35009765625,2389.52001953125,2389.52001953125,4367860000.0,-0.1701,Thursday
64,2017-05-05,1540.8699951171875,1618.030029296875,1530.31005859375,1555.449951171875,1555.449951171875,946035968,1227.0,1233.699951171875,1224.800048828125,1224.800048828125,1224.800048828125,16.0,45.5099983215332,46.68000030517578,43.7599983215332,46.220001220703125,46.220001220703125,1021610.0,2392.3701171875,2399.2900390625,2389.3798828125,2399.2900390625,2399.2900390625,3543240000.0,-0.0169,Friday
65,2017-05-06,1556.81005859375,1578.800048828125,1542.5,1578.800048828125,1578.800048828125,582529984,1227.0,1233.699951171875,1224.800048828125,1224.800048828125,1224.800048828125,16.0,45.5099983215332,46.68000030517578,43.7599983215332,46.220001220703125,46.220001220703125,1021610.0,2392.3701171875,2399.2900390625,2389.3798828125,2399.2900390625,2399.2900390625,3543240000.0,-0.5505,Saturday
66,2017-05-07,1579.469970703125,1596.719970703125,1559.760009765625,1596.7099609375,1596.7099609375,1080029952,1227.0,1233.699951171875,1224.800048828125,1224.800048828125,1224.800048828125,16.0,45.5099983215332,46.68000030517578,43.7599983215332,46.220001220703125,46.220001220703125,1021610.0,2392.3701171875,2399.2900390625,2389.3798828125,2399.2900390625,2399.2900390625,3543240000.0,-0.8008,Sunday
67,2017-05-08,1596.9200439453125,1723.3499755859375,1596.9200439453125,1723.3499755859375,1723.3499755859375,1340320000,1224.0,1234.0,1224.0,1225.300048828125,1225.300048828125,43.0,46.349998474121094,46.97999954223633,45.72999954223633,46.43000030517578,46.43000030517578,785055.0,2399.93994140625,2401.360107421875,2393.919921875,2399.3798828125,2399.3798828125,3429990000.0,-0.4469,Monday
